,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,52.26499855502318,30,4002.4419999999996,True,60.321110931023185,8.056112375999998
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(3, 1230.2, None)]}",309.54978900857253,128703.8254168541,1230.2,1218.587747773,1,217.6128154232261,1230.2,28481.541999999998,True,250.7722483688261,33.159432945599995
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(4, 6630.8, None)]}",330.5774711754339,133967.3141642788,6630.8,6609.359102236,1,105.10129439501105,6630.8,16573.08,True,121.23164946701105,16.130355072000004
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(5, 6660.8, None)]}",295.26855467250385,134230.02783820918,6660.8,6610.359102236,1,305.4043428317771,6660.8,29873.29539823721,True,352.4792834994022,47.07494066762506
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(2, 6690.8, None)]}",293.5168981771201,134404.6972261622,6690.8,6617.853435503,3,40.89784166096282,6690.8,20134.943000000003,True,51.803730462562825,10.905888801600003
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(4, 6720.8, None)]}",57.825321252479114,20781.596705876043,6720.8,6618.853435503,3,10.548604456612676,6720.8,8454.595000000001,True,13.361513464612678,2.8129090080000014
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(6, 7230.8, None)]}",310.4901833144852,135077.91511978698,7230.8,7226.497064804999,3,144.97091489847134,7230.8,23115.987999999998,True,183.62910841527133,38.6581935168
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(4, 7260.8, None)]}",281.9460745575701,135205.06877511062,7260.8,7243.794343916999,1,259.9354018556544,7260.8,31849.940999999995,True,299.8288242140544,39.893422358399995
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(2, 7830.8, None)]}",91.00759406898061,38845.23693600864,7830.8,7800.420436754999,3,22.536192866377668,7830.8,15239.01,True,28.54573281837767,6.009539952
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(3, 7860.8, None)]}",98.97570184637311,39182.94960977076,7860.8,7826.136116549999,3,29.815286333561474,7860.8,14394.819999999998,True,37.76588186956147,7.950595535999998
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(6, 7890.8, None)]}",88.24903114605627,39043.396981687736,7890.8,7834.974206139,3,45.675728952772076,7890.8,12895.718,True,57.85569739757208,12.179968444800002
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(2, 8431.2, None)]}",310.3508838593914,136214.54120109044,8431.2,8406.005266929,3,39.44523233705984,8431.2,21397.834,True,49.96376583785984,10.518533500799998
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(6, 8461.2, None)]}",308.5846884800438,136508.79649241915,8461.2,8408.582736287999,2,23.826786154006644,8461.2,13974.299,True,37.243463880406644,13.416677726400001
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(3, 8491.400000000001, None)]}",322.3613792231315,136120.20350854035,8491.400000000001,8413.044644729998,2,40.16429263968807,8491.400000000001,20942.425000000003,True,55.314699859688076,15.150407220000004
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(2, 8521.400000000001, None)]}",89.7921856815224,39667.055862854264,8521.400000000001,8418.326835068998,1,44.952951555251346,8521.400000000001,16846.56,True,51.70632134725135,6.753369792
lamf-test-decf70b3-3bab-4cf4-b55a-9508b27560e7,"{<resource_manager.instance.OnPremInstance object at 0x126317770>: [(3, 8551.400000000001, None)]}",317.6420201174764,135999.01598534064,8551.400000000001,8429.951828948997,2,57.80189779281641,8551.400000000001,26470.124000000003,True,79.60540115601641,21.803503363200004
