,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(5, 30, 390), (2, 390, None), (6, 3840, None), (7, 4650, None), (10, 5280, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,65.35706137348848,30,5760.1461313637155,True,96.8336729207942,111.69228269282227,14.858609772028075
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(3, 1200, 4680), (1, 4680, None)]}",309.54978900857253,128670.8626723631,1200,1185.625003282,1,27.78918548939083,1200,70462.742,True,212.89538778614343,243.81133194134344,30.9159441552
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(4, 6570, 11040), (1, 11040, None)]}",330.5774711754339,133924.3503952678,6570,6566.395333225,1,47.25302304357746,6570,27401.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(5, 6600, None)]}",295.26855467250385,134213.2748895152,6600,6593.606153542,1,214.1543436002738,6600,26059.311840722996,True,256.02410437638434,295.4875887893706,39.46348441298623
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(4, 6630, None), (6, 7890, None)]}",57.825321252479114,20777.310289155044,6630,6614.567018782001,3,7.665982203969882,6630,8183.834999999999,True,12.135295459730763,15.37131421973076,3.2360187599999963
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(2, 6660, None)]}",293.5168981771201,134391.7842385492,6660,6604.9404478900005,3,9.126169290440338,6660,33094.367999999995,True,80.41483915126624,101.85839847286623,21.443559321599995
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(6, 7170, None)]}",310.4901833144852,135016.05079989298,7170,7164.632744911,3,,7170,23055.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(4, 7200, None)]}",281.9460745575701,135157.2726830476,7200,7195.998251854,1,,7200,33784.424999999996,True,281.0278405201916,324.1584116401916,43.13057111999999
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(2, 7770, None), (7, 10860, None)]}",91.00759406898061,38810.86069747564,7770,7766.044198222,3,9.399954369153546,7770,13617.051999999998,True,47.14193931097419,59.71288993177418,12.57095062079999
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(6, 7830, 9120), (1, 9120, None)]}",88.24903114605627,39018.30407609373,7830,7809.881300544999,3,18.147497148072095,7830,21103.818000000003,True,30.000483686972395,38.000464267772394,7.999980580800002
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(3, 7860, 8820), (2, 8820, None), (7, 13101.072, None)]}",98.97570184637311,39160.41697107676,7860,7803.603477856,3,17.403823864932694,7860,17521.89826471031,True,77.92163720798965,98.70035501108816,20.77871780309852
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(2, 8370, None)]}",310.3508838593914,136166.56472403446,8370,8358.028789872998,3,,8370,38278.530999999995,True,90.98343904479425,115.24523939199425,24.261800347199994
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(2, 8400, None)]}",89.7921856815224,39641.77168420526,8400,8393.042656419999,1,,8400,20430.115999999998,True,64.95841782645067,74.71724792565067,9.758830099199999
lamf-test-decf70b3-3bab-4cf4-b55a-9508b27560e7,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(3, 8430, None)]}",317.6420201174764,135964.72001215865,8430,8395.655855767,2,,8430,32181.023000000005,True,76.61562307231429,105.5158678587143,28.90024478640001
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(3, 8460, 10470), (1, 10470, None)]}",322.3613792231315,136093.02388895335,8460,8385.865025142999,2,6.483821870550658,8460,40424.176,True,67.26193669825952,81.85711848385952,14.595181785600001
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x115f8be00>: [(6, 8490, 10500), (2, 10500, None)]}",308.5846884800438,136479.92967516914,8490,8379.715919037999,2,8.686918223226783,8490,15973.935,True,23.567644987273614,32.899637059273616,9.331992072
