,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(5, 30, 390), (2, 390, None), (6, 3840, None), (7, 4650, None), (10, 5280, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,65.35706137348848,30,5760.1461313637155,True,96.8336729207942,111.69228269282227,14.858609772028075
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(3, 1230, 4710), (1, 4710, None)]}",309.54978900857253,128686.3825085861,1230,1201.144839505,1,27.78918548939083,1230,70492.742,True,212.89538778614343,243.81133194134344,30.9159441552
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(4, 6600, 11070), (1, 11070, None)]}",330.5774711754339,133941.9132666568,6600,6583.958204614,1,47.25302304357746,6600,27431.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(4, 6630, None), (6, 7890, None)]}",57.825321252479114,20786.333905316544,6630,6623.5906349435,3,7.665982203969882,6630,8183.834999999999,True,12.135295459730763,15.37131421973076,3.2360187599999963
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(5, 6660, 15333.216), (1, 15333.216, None)]}",295.26855467250385,134216.0318728562,6660,6596.363136883,1,114.11258407483459,6660,46497.710999999996,True,201.80642505133468,232.0360262713347,30.22960122
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(2, 6690, None)]}",293.5168981771201,134401.3864258342,6690,6614.542635175,3,9.126169290440338,6690,33124.367999999995,True,80.41483915126624,101.85839847286623,21.443559321599995
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(6, 7230, None)]}",310.4901833144852,135064.59675254097,7230,7213.178697559,3,,7230,23115.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(4, 7260, None)]}",281.9460745575701,135179.86926668262,7260,7218.594835489001,1,259.2007812000913,7260,33699.424999999996,True,279.4950243364514,322.3903474564514,42.89532311999999
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(2, 7830, None), (7, 11040, None)]}",91.00759406898061,38844.68516769664,7830,7799.868668443,3,9.76500114077116,7830,13797.051999999998,True,47.5069860825918,60.17528070339179,12.668294620799992
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(6, 7860, 9150), (1, 9150, None), (5, 10650, None)]}",88.24903114605627,39043.42774891174,7860,7835.004973363,3,27.195984485512206,7860,12873.626,True,34.347488021902805,43.50664825550281,9.159160233600002
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(3, 7890, 8850), (2, 8850, None)]}",98.97570184637311,39158.78819745076,7890,7801.9747042300005,3,4.380561259411362,7890,24551.699999999993,True,52.14601870864702,66.05136574864702,13.905347039999993
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(2, 8400, None)]}",310.3508838593914,136185.95512662444,8400,8377.419192463,3,6.114533424595026,8400,38308.530999999995,True,90.98343904479425,115.24523939199425,24.261800347199994
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(2, 8430, None)]}",89.7921856815224,39666.02277634827,8430,8417.293748563,1,,8430,20460.115999999998,True,64.95841782645067,74.71724792565067,9.758830099199999
lamf-test-decf70b3-3bab-4cf4-b55a-9508b27560e7,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(3, 8460, None)]}",317.6420201174764,135987.35790495464,8460,8418.293748563,2,,8460,32211.023000000005,True,76.61562307231429,105.5158678587143,28.90024478640001
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(3, 8490, 10500), (1, 10500, None)]}",322.3613792231315,136121.22671166234,8490,8414.067847851999,2,6.483821870550658,8490,40454.176,True,67.26193669825952,81.85711848385952,14.595181785600001
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(6, 8520, 10590), (2, 10590, None)]}",308.5846884800438,136494.74452846515,8520,8394.530772334,2,8.946229214964895,8520,16063.935,True,23.826955979011725,33.30496405101172,9.478008072000002
lamf-test-17aa2292-304e-4763-ab73-533f31d66f3d,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(5, 9000, 10290), (2, 10290, None)]}",100.9864715008785,40167.62003651048,9000,8997.887546561999,2,5.162319741998986,9000,14936.408,True,17.793439381213062,24.178725550813063,6.3852861696
lamf-test-17be3ad6-6cd4-4c64-93c6-3fc4d170d157,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(2, 9030, None), (4, 10740, None), (6, 11190, None), (9, 11880, None)]}",64.77903730143166,22980.12542485435,9030,9005.753405438998,2,14.881778996945927,9030,12587.121366777901,True,26.06197642705728,37.925593380724735,11.863616953667451
lamf-test-410c24b3-e037-404b-8fa3-3b9be7b4adaa,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(5, 9060, 10530), (1, 10530, None)]}",105.56808496111117,40169.22416671328,9060,9012.567341588998,3,11.179557380789413,9060,12123.282,True,13.602984257357972,17.23037943655797,3.627395179199999
lamf-test-1faee22d-4d95-436a-a021-6148365dd51b,"{<resource_manager.instance.OnPremInstance object at 0x112027e00>: [(2, 9090, None)]}",300.8642397517245,136395.1410587331,9090,8979.704701831999,3,,9090,43727.921,True,105.37051030496615,133.46879182016613,28.0982815152
