,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(5, 30, 390), (2, 390, None), (6, 3840, None), (7, 4650, None), (10, 5280, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,65.35706137348848,30,5760.1461313637155,True,96.8336729207942,111.69228269282227,14.858609772028075
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(3, 60, 3540), (1, 3540, None)]}",309.54978900857253,127520.6415636611,60,35.40389458,1,27.78918548939083,60,69322.742,True,212.89538778614343,243.81133194134344,30.9159441552
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(4, 1230, 5700), (1, 5700, None)]}",330.5774711754339,128581.5353913478,1230,1223.580329305,1,47.25302304357746,1230,22061.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(5, 1260, 6720), (2, 6720, None)]}",295.26855467250385,128850.81626999419,1260,1231.1475340210002,1,71.83664156970111,1260,26786.858999999997,True,180.1906600501939,207.5417760709939,27.3511160208
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(2, 6600, None)]}",293.5168981771201,134384.39663820522,6600,6597.552847546,3,,6600,33034.367999999995,True,80.41483915126624,101.85839847286623,21.443559321599995
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(4, 6630, None), (6, 7890, None)]}",57.825321252479114,20769.073192725045,6630,6606.329922352,3,7.665982203969882,6630,8183.834999999999,True,12.135295459730763,15.37131421973076,3.2360187599999963
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(2, 6660, None), (7, 9750, None)]}",91.00759406898061,37684.561077495644,6660,6639.744578242,3,9.399954369153546,6660,12507.051999999998,True,47.14193931097419,59.71288993177418,12.57095062079999
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(3, 6690, 7650), (2, 7650, None)]}",98.97570184637311,37998.86370603376,6690,6642.050212813,3,4.380561259411362,6690,23351.699999999993,True,52.14601870864702,66.05136574864702,13.905347039999993
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(6, 6720, None)]}",310.4901833144852,134464.04685440398,6720,6612.628799422,3,,6720,22605.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(4, 6750, None)]}",281.9460745575701,134583.0190656886,6750,6621.744634495,1,,6750,33334.424999999996,True,281.0278405201916,324.1584116401916,43.13057111999999
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x12b823e00>: [(6, 7230, 8520), (1, 8520, None)]}",88.24903114605627,38413.38599208273,7230,7204.963216534,3,11.772758384668034,7230,20693.818000000003,True,30.289479047836338,38.366523628636344,8.077044580800003
